unitid,"instnm","city","stabbr",fips,obereg,fice,rstatus,imptype,parchild,idx,sector,iclevel,control,affil,hloffer,fpoffer,locale,pctmin1,pctmin2,pctmin3,pctmin4,hbcu,hospital,medical,tribal,carnegie,source,"opeid",opeind,hdegoffr,ncesedit,"formrt",cntygeo,resplast,respstat,"addr","zip","countynm",congdist,"gentele","fintele","admtele","ein","chfnm","chftitle"
"372277","VETERANS ADMINISTRATION MED CTR-SCH OF RAD TECH","LOS ANGELES","CA","6","8","","1","","","","4","2","1","1","4","","1","22","0","11","22","","","","","","4","01165600","1","0","2","IC1","37","1","1","11301 WILSHIRE BLVD STE W114","90073","LOS ANGELES","","3102683470","3102683470","3102683470","","KENNETH CLARK","HOSPITAL DIR"
"372329","INSTITUTE OF BUSINESS AND MEDICAL CAREERS","FT COLLINS","CO","8","7","","1","","","","6","2","3","2","3","","2","0","0","0","36","","","","","","4","03006300","1","40","1","IC1","69","3","1","1609 OAKRIDGE DR STE 102","80525","LARIMER","4","9702232669","9702232669","9702232669","841144674","RICHARD B LAUB","PRESIDENT"
"372347","CENTURA ST ANTHONY SCHOOL OF RADIOLOGIC SCIENCE","DENVER","CO","8","7","","1","","","","5","2","2","4","4","","1","","","","","","","","","","4","","","0","2","IC4","31","1","1","1601 LOWELL BLVD","80204","DENVER","","3038995267","","","","JOYCE S SNYDER","DIRECTOR SCHOOL OF RAD SCIENCE"
"372356","XENON INTERNATIONAL SCHOOL OF HAIR DESIGN III","AURORA","CO","8","7","","1","","","","9","3","3","2","2","","3","13","0","3","7","","","","","","4","03027400","1","0","1","IC3","5","1","1","2231 S PEORIA","80014","ARAPAHOE","","3037521560","3037521560","3037521560","841076276","GAYLA GARRITY HENRY","DIRECTOR"
"372417","ROFFLER ACADEMY FOR HAIRSTYLISTS","SOUTHINGTON","CT","9","1","","1","","","","9","3","3","2","2","","4","","","","","","","","","","4","02077701","1","0","1","IC3","3","3","1","709 QUEENS ST","06410","HARTFORD","","8605222359","2035222359","2032724333","060995660","PAUL SIRAGUSA","PRESIDENT"
"372462","ADVANCED-BASIC HAIR DESIGN TRAINING CENTER","MERRITT ISLAND","FL","12","5","","1","","","","9","3","3","2","2","","4","12","0","12","2","","","","","","4","02499000","1","0","1","IC3","9","1","1","85 RICHLAND AVE","32953","BREVARD","","4074528490","3306521559","4074528490","581708995","JACQUILYN EUSANIO","PRESIDENTS"
"372480","CAREER TRAINING INSTITUTE","ACOPKA","FL","12","5","","1","","","","9","3","3","2","2","","4","","","","","","","","","","4","022455A1","2","0","1","IC3","95","1","1","2463 E SEMORAM BLVD","32703","ORANGE","","4078841816","4078841816","4078841816","581529483","NANCY M BRADLEY","DIRECTOR"
"372499","THE CDL SCHOOL","MIAMI","FL","12","5","","1","9","","","9","3","3","2","1","","1","","","","","","","","","","6","","","0","1","IC4","25","1","1","4101 NW 27TH AVE","33142","","","3056382200","","","","",""
"372505","COOPER CAREER INSTITUTE","WEST PALM BEACH","FL","12","5","","1","","1","372505","6","2","3","2","3","","2","11","0","1","5","","","","","40","4","03032700","1","40","1","IC1","99","1","1","2247 PALM BEACH LAKES BLVD STE 110","33409","PALM BEACH","16","4076406999","4076406999","4076406999","650032839","JOSEPH D JAAP","EXECUTIVE DIRECTOR"
"372578","ITT TECHNICAL INSTITUTE","MAITLAND","FL","12","5","30876","1","","","","3","1","3","2","5","","4","17","0","3","20","","","","","","4","03087600","1","30","1","IC1","95","1","1","2600 LAKE LUCIEN DR STE 140","32751","ORANGE","6","4076602900","4076602900","4076602900","362061311","GARY P COSGROVE","DIRECTOR"
"372587","KEISER COLLEGE-MELBOURNE","MELBOURNE","FL","12","5","921519","1","","2","135081","6","2","3","2","3","","2","","","","","","","","","","4","02151901","1","40","1","IC1","9","1","1","701 S BABCOCK ST","32901","BREVARD COUNTY","","4072552255","4072552255","4072552255","591829662","ARTHUR KEISER","PRESIDENT"
"372611","MIAMI INSTITUTE OF TECHNOLOGY","MIAMI","FL","12","5","","1","","","","9","3","3","2","1","","1","0","0","0","95","","","","","","6","02601900","1","0","1","IC3","25","1","1","1001 SW 1ST ST","33130","DADE","","3052538295","3052668274","3052678295","","ARLENE BRAVO","ADMIN DIR"
"372657","MTA SCHOOLS","ORLANDO","FL","12","5","","1","","","","9","3","3","2","1","","2","","","","","","","","","","6","","","0","1","IC4","95","1","1","6000 CINDERLANE PKY","32810","ORANGE","7","4072997447","","","232718236","ROBERT F GUM","DIRECTOR"
"372718","SUNSTATE ACADEMY OF HAIR DESIGN","CLEARWATER","FL","12","5","","4","2","","","9","3","3","2","2","","2","11","2","2","6","","","","","","","02524000","1","0","","IC3","103","1","3","18453 US 19 N","346242702","PINELLAS","","8137917438","8137917438","8137917438","592779793","GAYL SIMON","DIRECTOR"
"372763","REFORMED THEOLOGICAL SEMINARY","MAITLAND","FL","12","5","909193","4","2","","","2","1","2","6","9","1","4","3","0","3","3","","","","","","","","","11","","IC4","95","1","3","1015 MAITLAND CTR COMMONS","32751","ORANGE","11","4078758388","6019224988","4078758388","640428676","L G WHITLOCK JR","PRESIDENT"
"372772","RICKEYS BEAUTY CAREERS IN COSMETOLOGY INC","ORANGE PARK","FL","12","5","","1","","","","9","3","3","2","2","","3","12","0","7","0","","","","","","4","03035800","1","0","1","IC3","19","1","1","2141-125 LOCH RANE BLVD","32073","CLAY","","9042727275","9042727275","9042727275","592611352","GARY WAGNER","OWNER DIRECTOR"
"372833","ROMAR HAIRSTYLING ACADEMY","MELBOURNE","FL","12","5","","4","2","","","9","3","3","2","2","","4","11","0","4","41","","","","","","","02186400","9","0","","IC4","95","1","3","2214 SARNO RD","32935","ORANGE","11","4072590001","4072590001","4072590001","591946725","JAMES V MANZO JR","PRESIDENT"
"372921","MEDIX SCHOOLS","SMYRNA","GA","13","5","","1","","","","9","3","3","2","2","","3","26","0","0","0","","","","","","4","01031903","1","0","1","IC3","67","1","1","2108 COBB PARKWAY","30080","COBB","6","7709800002","7709800002","7709800002","521590170","LARRY H RITCHIE","DIRECTOR"
"372949","SAMVERLY COLLEGE BARBER-HAIRSTYLING","ATLANTA","GA","13","5","","4","2","","","9","3","3","2","2","","1","24","0","5","14","","","","","","","03023600","9","0","","IC4","121","3","3","210 EDGEWOOD AVE","30303","","","4045224370","","","","",""
"372958","DENVER BUSINESS COLLEGE","HONOLULU","HI","15","8","","1","","","","5","2","2","3","3","","1","8","1","59","5","","","","","","4","02358403","1","40","1","IC1","3","1","1","419 SOUTH ST STE 174","96813","HONOLULU","","8089421000","8089421000","8089421000","841249779","JERRY J WARREN","COLLEGE DIRECTOR"
"372985","TRAVEL UNIVERSITY INTERNATIONAL","HONOLULU","HI","15","8","","1","","","","9","3","3","2","1","","1","0","0","64","6","","","","","","4","02359201","1","0","1","IC3","3","1","1","1441 KAPIOLANI BLVD STE 2000","96814","","","8089463535","8089463535","8089463535","330079269","DIANA EDES","DIRECTOR"
"373030","MID-AMERICA REFORMED SEMINARY","DYER","IN","18","3","","1","","","","2","1","2","6","7","","3","","","","","","","","","","4","","","20","1","IC4","89","3","1","229 SEMINARY DR","46311","LAKE","1","7127373446","7127373446","7127373446","421164750","CORNEL VENEMA","DEAN OF FACULTY"
"373049","STOREYS SCHOOL OF TAXIDERMY","SPENCER","IA","19","4","","1","9","","","9","3","3","2","1","","6","","","","","","","","","","4","","","0","1","IC4","41","1","1","2450 HWY 18E","51301","CLAY","","7122626441","7122626441","7122626441","","DIANNE STOREY","PRESIDENT"
"373058","VATTEROTT COLLEGE","DES MOINES","IA","19","4","","1","","","","9","3","3","2","2","","2","5","0","0","10","","","","","","4","02609200","1","0","1","IC3","153","1","1","2300 EUCLID AVE  STE 6","50310","POLK","","5152552220","5152552220","5152552220","430918652","JOHN VATTEROTT","PRESIDENT"
"373085","COMMONWEALTH BUSINESS COLLEGE-MOLINE","MOLINE","IL","17","3","921032","1","","","","9","3","3","2","2","","2","23","0","0","3","","","","","","4","02103202","1","0","1","IC3","161","1","1","1527 47TH AVE","61265","ROCK ISLAND","","3097622100","3097622100","3097622100","","CHRIS A ARTIM","CAMPUS DIRECTOR"
"373119","ENVIRONMENTAL TECHNICAL INSTITUTE","BLUE ISLAND","IL","17","3","","1","","","","9","3","3","2","2","","3","37","0","0","7","","","","","","4","02556101","1","0","1","IC3","31","1","1","13010 S DIVISION ST","60406","COOK","","6302859100","6302859100","6303850707","363361006","ANTHONY TORTORELLO","PRESIDENT"
"373216","PIVOT POINT BEAUTY SCHOOL","SCHAUMBURG","IL","17","3","","1","","","","9","3","3","2","2","","3","5","0","5","4","","","","","","4","01083601","1","0","1","IC3","31","1","1","1530 N WILEY RD","601734367","COOK","","8474905900","8474905900","8474905900","362463558","ROBERT PASSAGE","DIRECTOR OWNER"
"373261","CHARLES A PROSSER SCHOOL OF TECHNOLOGY","NEW ALBANY","IN","18","3","","1","","","","7","3","1","1","2","","2","2","0","0","0","","","","","","4","01064500","1","0","2","IC1","43","1","1","4202 CHARLESTOWN RD","47150","FLOYD","9","8129494266","8129494266","8129494266","","CHARLES FELDHAUS","DIRECTOR"
"373298","NEW CONCEPTS BEAUTY COLLEGE","INDIANAPOLIS","IN","18","3","","4","2","","","9","3","3","2","2","","1","96","0","0","4","","","","","","","02595100","1","0","","IC3","97","1","3","6346 E 82ND ST","462501529","MARION","","3175469696","3175469696","3175469696","351662691","FLINN H MOSES","CHIEF EXECUTIVE OFFICER"
"373322","TRAVEL CAREERS INC","INDIANAPOLIS","IN","18","3","","1","","","","9","3","3","2","1","","1","","","","","","","","","","4","","","0","1","IC4","97","1","1","2629 WATERFRONT PKY E DR STE 105","46214","MARION","","3172972656","","","351678048","SUSAN RICE","PRESIDENT"
"373340","SUPERIOR SCHOOL OF HAIRSTYLING","OLATHE","KS","20","4","","1","","","","9","3","3","2","2","","2","6","1","5","0","","","","","","4","03031300","1","0","1","IC3","91","1","1","2111 E CROSSROADS STE 201","66061","JOHNSON","","9137824004","9137820489","9137824004","481134204","JOE HANCOCK","DIRECTOR"
"373359","POMEROY COMPUTER RESOURCES","LOUISVILLE","KY","21","5","","1","9","","","9","3","3","2","1","","1","","","","","","","","","","6","","","0","2","IC4","111","1","1","908 DUPONT RD","40207","","","5028932800","","","","LARRY DUCKER","STORE MANAGER"
"373368","ROCKCASTLE COUNTY AREA TECHNOLOGY CENTER","MT VERNON","KY","21","5","","1","","","","7","3","1","1","2","","6","0","0","0","0","","","","","","4","01274100","1","0","2","IC1","203","1","1","PO BOX 275","40456","ROCKCASTLE","5","6062564346","6068647311","6062564346","","DONNA B HOPKINS","PRINCIPAL"
"373483","COASTAL COLLEGE-HAMMOND","HAMMOND","LA","22","5","","1","9","","","8","3","2","3","1","","6","","","","","","","","","","4","02541702","9","0","2","IC4","105","3","1","4304 YOKUM RD","70403","","6","5043453200","5043453200","5043453200","721107602","RANDI REBOUL","PRESIDENT"
"373526","DIESEL DRIVING ACADEMY","BATON ROUGE","LA","22","5","","4","2","","","9","3","3","2","1","","2","46","0","0","0","","","","","","","03030900","9","0","","IC4","33","1","3","8136 AIRLINE HWY","70815","EAST BATON ROUGE","","5049232841","5049299990","5049232841","720714073","ED MATHES","DIRECTOR"
"373535","DOMESTIC HEALTH CARE INSTITUTE","BATON ROUGE","LA","22","5","","1","","","","9","3","3","2","2","","2","91","0","0","0","","","","","","6","03011200","1","0","1","IC3","33","1","1","4826 JAMESTOWN AVE","70808","","","5049255312","","","721135081","DAN CHAVIS","VICE PRESIDENT"
"373447","BATON ROUGE COLLEGE","BATON ROUGE","LA","22","5","","1","","","","9","3","3","2","1","","2","29","0","0","1","","","","","","4","02617100","1","0","1","IC3","33","1","1","2834 S SHERWOOD FOREST STE B12","70816","EAST BATON ROUGE","6","5042925464","5042925464","5042925464","721125857","JOHN O MURPHY","PRESIDENT"
"373456","BLALOCKS PROFESSIONAL BEAUTY COLLEGE","SHREVEPORT","LA","22","5","","1","","","","9","3","3","2","2","","2","99","0","0","0","","","","","","4","03027300","3","0","1","IC3","17","1","1","3553 GREENWOOD RD","71109","CADDO","","3186358136","3186358136","3186358136","721082275","SHARON D BLALOCK","OWNER"
"373599","OUR LADY OF THE LAKE COLLEGE PROGRAM OF MED TECH","BATON ROUGE","LA","22","5","","1","","","","2","1","2","4","6","","2","","","","","","","","","","4","03020500","9","0","2","IC4","33","1","1","5345 BRITTANY DR","70808","EAST BATON ROUGE","","5047681700","5047681700","5047681700","","JAMES W FIRNBERG","PRESIDENT"
"373678","NEW ENGLAND HAIR ACADEMY","MALDEN","MA","25","1","","1","","","","9","3","3","2","2","","3","","","","","","","","","","4","02122000","1","0","1","IC3","17","1","1","492-500 MAIN ST","02148","MIDDLESEX","","6173246799","6173246799","6173246799","042593314","ANTHONY CLEMENTE","DIRECTOR"
"373696","ROB ROY ACADEMY","WORCESTER","MA","25","1","","1","","","","9","3","3","2","2","","2","8","0","4","5","","","","","","4","02181600","1","0","1","IC3","27","1","1","150 PLEASANT ST","01609","WORCESTER","3","5087992111","5087992111","5087992111","042645973","ROBERT D LAPIERRE","PRESIDENT"
"373711","UPPER CAPE COD REGIONAL VOCATIONAL TECHNICAL SCH","BOURNE","MA","25","1","","1","","","","7","3","1","1","2","","7","0","0","0","3","","","","","","4","00466900","1","0","1","IC1","1","1","1","220 SANDWICH RD","02532","BARNSTABLE","10","5087597711","5087597711","5087597711","042382003","DAVID P SAMPSON","SUPERINTENDENT"
"373739","GUARDIAN SECURITY TRAINING ACADEMY","WHEATON","MD","24","2","","4","2","","","9","3","3","2","1","","3","23","0","4","15","","","","","","","03023100","9","0","","IC4","31","3","3","2411 BLUERIDGE AVE 2ND FL","20902","","","3019494676","3019494676","3019494676","","MICHAEL KATZ","DIRECTOR"
"373757","JOHNS HOPKINS HOSPITAL-SCHOOL OF RADIOLOGIC TECHN","BALTIMORE","MD","24","2","","4","2","","","5","2","2","3","4","","1","13","0","3","0","","","","","","","00207709","1","0","","IC1","510","1","3","600 N WOLFE ST","21287","","","4109555968","4109555968","4109555968","","DIXON C BARTHEL","DIRECTOR"
"373766","NEW ENGLAND TRACTOR TRAILER TRAINING OF MA","BALTIMORE","MD","24","2","","1","","","","9","3","3","2","1","","1","42","0","0","8","","","","","","4","02204101","3","0","1","IC3","510","1","1","1410 BUSH ST","21230","BALTIMORE","","4107830100","4107830100","4107830100","","ALEXANDA HOFF","CAMPUS DIRECTOR"
"373784","ALL-STATE CAREER SCHOOL","BALTIMORE","MD","24","2","","1","","","","9","3","3","2","1","","1","60","0","1","1","","","","","","4","02495501","1","0","1","IC3","510","1","1","2200 BROENING HWY STE 160","21224","BALTIMORE CITY","7","4106311818","4106311818","4106311818","232571696","JOSEPH W MARINO SR","DIRECTOR PRESIDENT"
"373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","BANGOR","ME","23","1","","1","","","","6","2","3","2","3","","2","0","0","0","0","","","","","","4","02347100","1","40","1","IC4","19","1","1","1 COLLEGE CIR","04401","PENOBSCOT","2","2079476083","2079476083","2079476083","","GEORGE E WILDEY","PRESIDENT"
"373845","BRUNO ACADEMY OF BEAUTY","DEARBORN","MI","26","3","","1","","","","9","3","3","2","2","","2","33","0","8","7","","","","","","4","02277700","1","0","1","IC3","163","1","1","22065 MICHIGAN AVE","48124","WAYNE","","3135618855","3135618855","3135618855","385688810","BRUNO CASTELVETERE","PRESIDENT"
"373872","DETROIT HEALTH DEPARTMENT NUTRITION DIVISION","DETROIT","MI","26","3","","1","","","","1","1","1","1","6","","1","33","0","17","0","","","","","","4","03010900","1","0","2","IC1","163","1","1","1151 TAYLOR","48202","WAYNE","13","3138764090","3138764312","3138764090","386004606","CYNTHIA TAUEG","DIRECTOR PUBLIC HEALTH"
"373890","GRAND RAPIDS EDUCATIONAL CENTER","KALAMAZOO","MI","26","3","","1","","","","9","3","3","2","1","","2","17","0","0","5","","","","","","4","02100401","1","0","1","IC3","77","1","1","5349 W MAIN","49009","KALAMAZOO","6","6163819616","6163819616","6163819616","382442031","GLORIA STENDER","EXECUTIVE DIRECTOR"
"373906","MR DAVIDS SCHOOL OF COSMETOLOGY LTD","FLINT","MI","26","3","","4","1","","","9","3","3","2","2","","2","","","","","","","","","","","03025100","1","0","","IC3","49","3","3","3600 S DORT HWY","48507","GENESEE","","8107429010","8107429010","8107429010","383130496","PEGGY J CAMPBELL","PARTNER"
"373979","TRI-STATE BEAUTY COLLEGE","TAYLOR","MI","26","3","","1","9","","","9","3","3","2","2","","3","","","","","","","","","","6","","","0","1","IC4","163","1","1","21255 WICK RD","48180","","","3132917381","","","","",""
"374033","NAES-TWIN CITIES","MINNEAPOLIS","MN","27","4","922861","1","","","","2","1","2","3","5","","1","11","0","2","2","","","","","","4","02286104","1","30","1","IC1","53","3","1","1305 E 24TH ST","55404","HENNEPIN","","6127211909","7737615000","6127211909","237376855","JOEL BECK","DIRECTOR"
"373951","SER BUSINESS AND TECHNICAL INSTITUTE","DETROIT","MI","26","3","","1","","","","8","3","2","3","1","","1","75","0","1","15","","","","","","4","02609900","1","0","1","IC3","163","1","1","9301 MICHIGAN AVE","472102095","WAYNE","","3138462240","3138462240","3139455200","382080820","IGNACIO SALAZAR","PRESIDENT"
"374079","FLORISSANT UPHOLSTERY SCHOOL","ST LOUIS","MO","29","4","","4","2","","","9","3","3","2","1","","1","97","0","0","0","","","","","","","02493800","3","0","","IC3","510","3","3","1420 N VANDEVENTER","63113","","","3145341886","3145341886","3145341886","431002126","CHARLES S DAVIS","PRESIDENT"
"374097","HIL CRES COLLEGE OF COSMETOLOGY","SPRINGFIELD","MO","29","4","","4","2","","","9","3","3","2","2","","2","0","0","0","0","","","","","","","03024100","3","0","","IC3","77","3","3","1035 W KEARNEY","65803","GREENE","","4178871501","4178876511","4178871501","","ROD HUGHS","OWNER"
"374024","ALFRED ADLER INSTITUTE OF MINNESOTA","HOPKINS","MN","27","4","30519","1","","","","2","1","2","3","7","","3","5","1","2","1","","","","","59","4","03051900","1","20","1","IC1","53","1","1","1001 W HWY 7 STE 344","55305","HENNEPIN","3","6129884170","6129884170","6129884170","410970173","LOWELL FISHER","ACTING CHIEF EXECUTIVE OFFICER"
"374112","LEBANON TECHNOLOGY AND CAREER CENTER","LEBANON","MO","29","4","","1","","","","7","3","1","1","2","","6","0","0","0","0","","","","","","4","03042400","1","0","1","IC1","105","1","1","HWY 64 SPUR","65536","LACLEDE","11","4175325494","4175325494","4175325494","446003191","JACK HOWARD","SUPERINTENDENT"
"374255","AMHERST CAREER CENTER","GREENWOOD","MS","28","5","","1","","","","9","3","3","2","1","","6","92","0","0","0","","","","","","6","03064800","1","0","1","IC3","83","1","1","201 W PARK AVE","38930","LE FLORE","","6014530480","6014530480","6014530480","640805114","JOHN P RICKS","SCHOOL DIRECTOR"
"374264","BOONEVILLE ACADEMY OF COSMETOLOGY","BOONEVILLE","MS","28","5","","1","9","","","9","3","3","2","2","","6","","","","","","","","","","6","","","0","1","IC4","117","1","1","102 PINEHILL RD","38829","PRENTISS","1","6017289474","6017289474","6017289474","","EVELYN WHITE","OWNER"
"374291","FINAL TOUCH BEAUTY SCHOOL","MERIDIAN","MS","28","5","","1","","","","9","3","3","2","2","","5","55","0","0","0","","","","","","4","03004000","1","0","1","IC3","75","1","1","832 HWY 19 N STE 510","39307","LAUDERDALE","3","6014857733","6014857733","","640762307","KENNETH JONES","OWNER"
"374316","ACADEMY OF HAIR DESIGN 3","KOSCIUSKO","MS","28","5","","1","","","","9","3","3","2","2","","6","67","0","0","0","","","","","","4","02244301","1","0","2","IC3","7","1","1","HWY 12 W PARKWAY PLZ","39090","ATTALA","","6012899009","6019367983","6012899009","","PAT D ZAMMETTO","PRESIDENT OWNER"
