unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,fte,instsize,enrtot
"443748","Georgia Medical Institute","1750 Beaver Ruin Rd-Ste 500","Norcross","GA","30093","13","5","Larry Veeneman","President","7709211085","7709211085117","7709211085115","954520525","","01112301","1","www.cci.edu","9","3","3","1","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","657","1","657"
"443809","Decker College-Indianapolis","6801 Hillsdale Ct","Indianapolis","IN","46250","18","3","Michael E Doughty","Director","8667225639","3175958820215","3175958820","443809","","03077702","1","WWW.DECKERCOLLEGE.COM","9","3","3","-3","-3","-3","-3","-3","-3","2","0","-2","2","-3","1","D","-2","2005","9/2005","3","1","3","9","-2","-2","-3","-3","-3","-3","-3","-3","-3","-1","0","","-2",""
"443818","Decker College-Atlanta","3700 Dekalb Technology Pkwy","Atlanta","GA","30340","13","5","Leroy Ehlers","Academic Dean","7704574545","7704574545","7704574545","","","03077701","1","deckercollege.com","6","2","3","-3","-3","-3","-3","-3","-3","2","0","-2","2","-3","1","D","-2","2005","9/2005","3","1","3","9","-2","-2","10","0","-1","4","1","1","-3","-1","0","","-2",""
"443827","Career Centers of Texas-Brownsville","1900 North Expressway","Brownsville","TX","78521","48","6","Rolando Rodriguez","Executive Director","9565478200","9565478200","9565478200","582257043","","025919A1","2","","9","3","3","2","1","2","2","0","2","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","335","1","335"
"443836","Career Centers of Texas-Corpus Christi","1620 S. Padre Island Drive","Corpus Christ","TX","78416","48","6","Gary Kerber","President and CEO","3618522900","3618522900","3618522900","","","009466A1","2","","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","272","1","272"
"443845","American Professional Institute","1990 Riverside Dr","Macon","GA","31211","13","5","Gaylinda Lippmann-Cuff","Director","4783144444","4783144444","4783144444","","","02266200","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","729","1","729"
"443854","Everest College","2801 E Division St-Ste #250","Arlington","TX","76011","48","6","Cindy Gordon","President","8176527790100","8176527790118","8176527790117","330717311","","00481102","1","","6","2","3","3","1","2","2","40","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","4","10","0","-1","2","1","1","-3","0","0","675","1","838"
"443863","Gemological Institute of America-Los Angeles","600 Corporate Pointe, Suite 100","Culver City","CA","90230-7616","6","8","Veronica Clark-Hudson","School Director","3106702100","76060340004004","3106702100","","","02231902","1","www.gia.edu","8","3","2","1","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","-2","0","32","1","32"
"443872","University of Phoenix-Spokane Campus","8775 E. Mission Avenue","Spokane Valley","WA","99212-2531","53","8","Laura Palmer Noone, PhD, JD","President","5093272443","5093272443","5093272443","","","020988D0","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","9","4","6","-3","0","0","343","1","343"
"443881","University of Phoenix-Columbus Georgia Campus","4747 Hamilton Road Suite E","Columbus","GA","31904-6321","13","5","Laura Palmer Noone, PhD, JD","President","7063201266","7063201266","7063201266","","","020988D1","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","2","29","-2","-2","-2","4","-2","-3","0","0","676","1","676"
"443890","University of Phoenix-Memphis Campus","65 Germantown Court, Suite 100","Cordova","TN","38018-7290","47","5","Laura Palmer Noone, PhD, JD","President","9017511086","9017511086","9017511086","","","020988D2","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","29","-2","-2","-2","5","-2","-3","0","0","766","1","766"
"443906","University of Phoenix-Columbus Ohio Campus","8415 Pulsar Place","Columbus","OH","43240-4032","39","3","Laura Palmer Noone, PhD, JD","President","6144739003","6144739003","6144739003","","","020988D3","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","9","5","6","-3","0","0","493","1","493"
"443915","University of Phoenix-Central Massachusetts Campus","One Research Drive","Westborough","MA","01581-3906","25","1","Laura Palmer Noone, PhD, JD","President","7818438044","7818438646","7818438044","","","020988D4","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","9","5","6","-3","0","0","339","1","339"
"443924","University of Phoenix-Little Rock Campus","10800 Financial Centre Parkway-Ste 390","Little Rock","AR","72211-3500","5","5","Laura Palmer Noone, PhD, JD","President","5012259337","5012259337","5012259337","","","020988D5","2","www.phoenix.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","9","5","6","-3","0","0","499","1","499"
"443933","Ross Medical Education Center","2534 Cobb Parkway","Smyrna","GA","30080","13","5","Paul Mitchell","President","7709519255","7709519255","7709519255","382018808","","03391301","1","www.rossmedicaleducation.com","9","3","3","1","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","38","1","38"
"443942","Headmasters School of Hair Design-Boise","5823 W Franklin Road","Boise","ID","83709","16","7","Eric K Negaard","CEO","2084298070","2084298070","2084298070","820501341","","02319801","1","www.headmastersschool.com","6","2","3","4","1","2","2","0","2","2","-2","-2","2","12","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","88","1","88"
"443951","Charlie's Guard-Detective Bureau and Academy Inc","Road 107 Km 3.1 Bo. Borinquen","Aguadilla","PR","00603","72","9","Mr. Leocadio Nieves","President","7878827222","7878190829","7878827222","660556146","","03735400","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","80","1","80"
"443979","Spa-A School","4411 Winnetka Ave N","New Hope","MN","55428","27","4","Mary C Lokken","CEO","7635360772","7635360772","7635360772","460474924","","02160901","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","97","1","97"
"443997","DeVry University-Nevada","2490 Paseo Verde Parkway, Suite 150","Henderson","NV","89074-7120","32","8","Lashung Willis","Center Director","8667833879","8667833879","8667833879","362781982","","010727A2","1","www.devry.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","6","4","6","-3","0","0","85","1","123"
"444015","Olympia College","247 South State Street #400","Chicago","IL","60604","17","3","Timothy Campagna","President","3129131616","3129131616","3129131616","00022835","","01102401","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","1320","2","1320"
"444024","Bryman College","2156 Pacific Avenue","Tacoma","WA","98402-3004","53","8","Timothy E. Allen","President","2532074000","2532074000","2532074000","943343608","","02300104","1","www.cci.edu","9","3","3","1","1","2","2","0","2","2","0","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","412","1","412"
"444033","DeVry University-Oregon","Peterkort Center II - 9755 SW Barnes Road-Ste 150","Portland","OR","97225-6651","41","8","Kori M. Vyse","Center Director","5032967468","5032967468","5032967468","362781982","","010727A3","1","www.devry.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","2","0","0","0","5","5","6","-3","0","0","118","1","167"
"444042","National College of Business and Technology-Rio Grande","Carr. #3 Km 22.01 - Barrio Cienaga Baja","Rio Grande","PR","00745","72","9","Lic. Lourdes Balseiro","Executive Director","8009810812","7878888286233","7878888286230","660394377","","02260602","1","www.nationalcollegepr.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","10","0","-1","3","1","2","-3","1","0","789","1","873"
"444051","Creative Images-A Certified Matrix Design Academy","568 Miamisburg-Centrville Rd","Dayton","OH","45459","39","3","Nicholas E Schindler","President","9374331944","9374331944","9374331944","311391827","","03319301","1","www.cosmetologyexcellence.com","6","2","3","4","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","140","1","177"
"444060","Westwood College-Houston South","7322 Southwest Fwy Suite 110","Houston","TX","77074","48","6","Rick Skinner","Executive Director","7137774433","713777443313215","7137774433","","","00754805","1","www.westwood.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","4","10","0","-1","4","1","1","-3","0","0","343","1","343"
"444079","North Florida Institute-Jacksonville","5995-3 University Blvd West","Jacksonville","FL","32216","12","5","Roger Bradley","President","9044436300","9044436300","9044436300","593540453","","03434301","1","","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","215","1","215"
"444088","International Institute of the Americas","4201 Central Ave Nw-Ste J","Albuquerque","NM","87105","35","6","Scott Yelton","Campus Director","5058802877","5058802877","5058802877","860372922","","02218808","1","www.iia.edu","2","1","2","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","3","13","0","-1","9","2","6","-3","0","0","388","1","388"
"444103","Byzantine Catholic Seminary","3605 Perrysville Ave","Pittsburgh","PA","15214","42","2","Fr John G Petro","President","4123217550","4123218383","4123218383","","","-2","6","www.byzcathsem.org","2","1","2","7","2","1","1","21","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","2","1","1","24","-2","-2","-2","7","-2","-3","0","0","11","1","16"
"444112","Instituto de Banca y Comercio","99 Progreso St","Aguadilla","PR","00603-5010","72","9","Marlyn Flores","Branch Coordinator","7878919403","787891940326","787891940324","","","02063101","1","www.ibanca.com","9","3","3","-3","-3","-3","-3","-3","-3","2","0","-2","2","-3","1","C","242884","2005","-2","3","1","3","9","-2","-2","-3","-3","-3","-3","-3","-3","-3","-1","0","","-2",""
"444121","Remington College-Cleveland West Campus","26350 Brookpark Road","North Olmsted","OH","44070-2163","39","3","Gary A. Azotea","Campus President","4407772560","4407772560225","4407772560215","710812239","","00777704","1","www.remingtoncollege.edu","6","2","3","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","4","10","0","-1","4","1","1","-3","0","0","199","1","199"
"444130","Northcentral University","505 W. Whipple St.","Prescott","AZ","86301-1747","4","6","Dr. Donald Hecht","President","8883272877","8883272877","8883272877","860930587","","03813300","5","www.ncu.edu","3","1","3","9","1","1","2","10","1","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","2","1","2","17","14","18","5","6","6","-3","0","0","1500","2","2820"
"444149","Roadmaster Truck Driving Institute","4060 Perimeter Drive","Columbus","OH","43228","39","3","Ron Patterson","CEO","6143511748","6143511748","6143511748","593345545","","-2","6","www.roadmaster.com","9","3","3","1","1","2","2","0","2","2","-1","2","2","41","1","A","-2","-2","-2","1","1","1","2","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","","-1",""
"444158","Colorado Technical University Online","4435 N Chestnut-Ste E","Colorado Springs","CO","80907","8","7","Dr. Wallace Pond","Chancellor","8668131836","8668131836","8668131836","","","01014805","1","www.ctuonline.edu","3","1","3","7","1","1","2","20","1","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","2","29","-2","-2","-2","4","-2","-3","0","0","6734","3","6734"
"444167","Baker College of Allen Park","4500 Enterprise Dr","Allen Park","MI","48101","26","3","Aaron Maike","Campus Director","3134253700","3134253720","3134253700","","","00467317","1","www.baker.edu","2","1","2","5","1","2","2","30","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","3","13","0","-1","5","2","6","-3","0","0","1098","2","1522"
"444176","Americare School of Allied Health","11141 Georgia Ave #418","Wheaton","MD","20902","24","2","Charles Finn","President","3019334660","3019334660","3019334660","521866470","","03771300","1","americareschool.com","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","47","1","94"
"444185","Edutek College","3855 Fishcreek Rd","Stow","OH","44224","39","3","Angela Daniel","Executive Director","3306674667","3306774667","3306774667","","","03744300","1","www.edutekcollege.com","5","2","2","3","1","2","2","40","1","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","4","9","0","-1","4","1","1","-3","0","0","120","1","137"
"444194","Bayamon Community College","17 MacEo St","Bayamon","PR","00959","72","9","Tanus Saad","President","7877804370","7877804242","7877804242","","","03758300","1","www.bccpr.org","9","3","3","2","1","2","2","0","2","2","0","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","6","-3","-3","-3","-3","-3","-3","-3","0","0","63","1","63"
"444200","Star Technical Institute","Blue Hen Corporate Center, 655 Sout Bay Rd-Ste 5g2","Dover","DE","19901","10","2","Jamie Kavelak","Director","3027366111","3027366111","3027366111","","","02586902","1","starinstitute.com","9","3","3","2","1","2","2","0","2","2","0","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","102","1","131"
"444219","Folsom Lake College","100 Scholar Way","Folsom","CA","95630","6","8","Thelma Scott-Skillman","President","9166086572","9166086646","9166086500","94157634","","03871300","1","www.flc.losrios.edu/","4","2","1","4","1","2","2","40","1","2","0","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","4","7","0","-1","1","1","3","-3","1","0","3334","3","6337"
"444228","LeGrand Institute of Cosmetology Inc","2418 Broad St","Camden","SC","29020","45","5","Debra R Legrand","CEO","8034258449","8034258449","8034258449","753063512","","03746300","1","www.legrandinstitute.com","9","3","3","2","1","2","2","0","2","2","0","2","2","31","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","25","1","25"
"444237","National Institute of Technology","300 River Place Dr-Ste 1000","Detroit","MI","48207-4291","26","3","Joseph Egelski","President","3135675350","3135675350108","3135675350102","954520525","","00982803","1","WWW.NITSCHOOLS.COM","9","3","3","1","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","730","1","730"
"444246","Harrison Career Institute-Baltimore","1040 Park Avenue","Baltimore","MD","21201","24","2","Malik Muhammad","Director","4109620211","4109620211","4109620211","","","03021002","1","hci.edu","9","3","3","2","1","2","2","0","2","2","0","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","6","-3","-3","-3","-3","-3","-3","-3","0","0","280","1","349"
