unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,carnegie,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,fte,enrtot,instcat,tenursys
"373678","NEW ENGLAND HAIR ACADEMY","492-500 MAIN ST","MALDEN","MA","02148","25","1","ANTHONY CLEMENTE","DIRECTOR","7813246799","7813246799","7813246799","042593314","080049604","02122000","1","www.newenglandhairacadmy.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","93","109","6","0"
"373696","ROB ROY ACADEMY","150 PLEASANT ST","WORCESTER","MA","01609","25","1","ROBERT D LAPIERRE","PRESIDENT","5087992111","5087992111","5087992111","042645973","119843381","02181600","1","www.rob-roy.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","179","179","6","0"
"373711","UPPER CAPE COD REGIONAL VOCATIONAL TECHNICAL SCH","220 SANDWICH RD","BOURNE","MA","02532","25","1","BARRY J. MOTTA","SUPERINTENDENT","5087597711246","5087597711246","5087597711246","042382003","076575661","00466900","1","uppercapetech.com","7","3","1","1","1","2","2","0","2","2","2","2","2","-3","7","1","A","-2","-2","-2","1","1","1","1","1","50","50","6","0"
"373784","ALL-STATE CAREER SCHOOL","2200 BROENING HWY STE 160","BALTIMORE","MD","21224","24","2","Michael Marino","School Director","4106311818221","4106311818228","4106311818227","232571696","107797029","03493300","1","www.allstatecareer.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","399","399","6","0"
"373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","1 COLLEGE CIR","BANGOR","ME","04401","23","1","GEORGE E WILDEY","PRESIDENT","2079417176","2079417176","2079417176","043349703","106761356","02347100","1","www.nescom.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","40","2","1","A","-2","-2","-2","1","1","1","1","1","258","267","3","0"
"373890","OLYMPIA CAREER TRAINING INSTITUTE-KALAMAZOO","5349 W MAIN","KALAMAZOO","MI","49009","26","3","Gloria Stender","PRESIDENT","2693819616","2693819616","2693819616","954520525","606243160","02100401","1","WWW.CCI.EDU","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","719","719","6","0"
"373906","MR DAVIDS SCHOOL OF COSMETOLOGY LTD","4000 SOUTH SAGINAW STREET","FLINT","MI","48507-2544","26","3","KATHY BROKAW-HILL","OWNER","8107627474","8107627474","8107627474","383130496","070303664","03025100","1","mrdavids.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","66","81","6","1"
"373951","SER BUSINESS AND TECHNICAL INSTITUTE","9301 MICHIGAN AVE","DETROIT","MI","48210-2095","26","3","EVA GARZA DEWAELSCHE","PRESIDENT","3138462240245","3138462240270","3138462240270","382080820","010882231","02609900","7","WWW.SERMETRO.ORG","8","3","2","1","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","","","6","0"
"374024","ADLER GRADUATE SCHOOL","1001 HWY 7 STE 311","HOPKINS","MN","55305","27","4","Dennis Rislove","PRESIDENT","6129884170","61298841705717","6129884327","410970173","010347649","03051900","1","www.alfredadler.edu","2","1","2","7","2","1","2","20","1","2","2","2","2","59","3","1","A","-2","-2","-2","1","1","1","1","1","73","190","1","0"
"374060","EXCELSIOR SPRINGS AREA CAREER CENTER","614 Tiger Drive","EXCELSIOR SPRINGS","MO","64024","29","4","Dr. Paul Allen","Superintendent","8166309240","8166309240","8166309240","446001389","135269272","03032000","1","www.esacc.com","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","-3","1","A","-2","-2","-2","1","2","2","3","2","6","7","6","1"
"374112","LEBANON TECHNOLOGY AND CAREER CENTER","757 BRICE ST","LEBANON","MO","65536","29","4","STEVE RHOADS","ADULT DIRECTOR","4175325494","4175328651","4175325494","446003191","193615887","03042400","1","-1","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","1","35","38","6","1"
"374291","FINAL TOUCH BEAUTY SCHOOL","832 HWY 19 N STE 510","MERIDIAN","MS","39307","28","5","SUE MITCHELL","OWNER","6014857733","6014857733","6014857733","640762307","194757332","03004000","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","5","1","A","-2","-2","-2","1","1","1","1","2","45","45","6","1"
"374316","ACADEMY OF HAIR DESIGN THREE","1815 TERRY RD","JACKSON","MS","39204","28","5","PAT D ZAMMETTO","PRESIDENT OWNER","6013729800","6013729800","6013729800","-1","-1","02244303","1","www.academyofhair.com","6","2","3","4","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","29","37","6","1"
"374440","MITCHELLS HAIRSTYLING ACADEMY","1021 N SPENCE AVE","GOLDSBORO","NC","27534","37","5","B RAY MITCHELL JR","PRESIDENT","9197788200","9198510962","9197363943","560578656","825644586","02227800","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","31","31","6","0"
"374495","UNIVERSAL COLLEGE OF BEAUTY","1701 W TRADE ST","CHARLOTTE","NC","28216","37","5","LORETTA C. WILLIAMS","CHIEF ADMINISTRATIVE OFFICER","7043336969","7043336969","7043336969","-1","876597147","01244602","1","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","38","38","6","0"
"374574","LINCOLN TECHNICAL INSTITUTE DBA THE CITTONE INST","1000 HOWARD BLVD","MT LAUREL","NJ","08054","34","2","Catherine Palmer","EXECUTIVE DIRECTOR","85672293330","856722933319","856722933342220","222074593","619208234","01246102","1","www.cittone.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","1","491","491","6","0"
"374592","MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT","255 W END AVE","LONG BRANCH","NJ","07740","34","2","BRIAN D MCANDREW","SUPERINTENDENT","7324317944","7324316291","7324316291","216007749","100605807","00539900","1","mcvsd.org","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","194","194","6","1"
"374680","HARRISON CAREER INSTITUTE-DEPTFORD","1450 CLEMENTS BRIDGE RD","DEPTFORD","NJ","08096","34","2","CHERYL PAPA","SCHOOL DIRECTOR","8563842888","8563842888","8563842888","223694055","806988978","02186703","1","www.hci.edu","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","166","213","6","0"
"374699","HARRISON CAREER INSTITUTE-OAKHURST","2105 HWY 35","OAKHURST","NJ","07755","34","2","SCOTT APPLEGATE","SCHOOL DIRECTOR","7324931660","7324931660","7324931660","223694055","556220994","02586801","1","hci.edu","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","104","136","6","0"
"374875","HERITAGE COLLEGE","3315 SPRING MOUNTAIN RD","LAS VEGAS","NV","89102","32","8","Becky Anderson","Executive Director","7023682338","7023682338","7023682338","880259676","183842798","03043200","1","heritagecollege.com","6","2","3","3","1","2","2","40","1","2","2","2","2","40","1","1","A","-2","-2","-2","1","1","1","1","2","165","165","4","0"
"374927","BEAUTY SCHOOL OF MIDDLETOWN","225 DOLSON AVE","MIDDLETOWN","NY","10940","36","2","ROBERT J JOHNSON","DIRECTOR","8453432171","8453432171","8453432171","141494525","072704257","00739100","1","www.thebsm.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","90","132","6","0"
"374972","BRYANT AND STRATTON COLLEGE-LACKAWANNA","200 Redtail","Orchard Park","NY","14127","36","2","Marvel Ross-Jones","Associate Campus Director","7166779500","7166779500","7166779500","160634420","605675248","00267802","1","www.bryantstratton.edu","6","2","3","3","1","2","2","40","1","2","2","2","2","40","3","1","A","-2","-2","-2","1","1","1","1","1","424","505","4","0"
"374990","CONTINENTAL SCHOOL OF BEAUTY CULTURE","515 N UNION ST","OLEAN","NY","14760","36","2","CHARLES G. SHUMWAY","PRESIDENT","7163725095","7163725095","7163725095","161093544","780792669","02617001","1","www.continentalschbeauty.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","42","67","6","0"
"375009","FEGS TRADES AND BUSINESS SCHOOL","80 VANDAM STREET","NEW YORK","NY","10013-1007","36","2","VIRGINIA CRUICKSHANK","SENIOR VICE PRESIDENT","2123668466","2123668443","2123668450","133162400","004163908","02332300","1","WWW.FEGS.ORG","8","3","2","1","1","2","2","0","2","2","2","-2","2","-3","1","1","C","191153","2004","-2","3","1","3","9","2","","","-2","-1"
"375106","NATIONAL TRACTOR TRAILER SCHOOL INC","175 KATHERINE ST","BUFFALO","NY","14210-2007","36","2","LISA M TUCKER","DIRECTOR","7168496887","7168496887","7168496887","141536282","619988173","02287801","1","www.ntts.edu","9","3","3","1","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","24","28","6","0"
"375230","YESHIVA GEDOLAH IMREI YOSEF D'SPINKA","1466 56TH ST","BROOKLYN","NY","11219","36","2","LEIBISH RUBIN","EXECUTIVE DIRECTOR","71885116001106","71885187211203","71885187211111","112960037","619036494","03000100","1","herrsnbmaol.com","2","1","2","5","1","2","2","30","1","2","2","2","2","51","1","1","A","-2","-2","-2","1","1","1","1","1","202","202","2","1"
"375300","CLEVELAND INSTITUTE OF DENTAL-MEDICAL ASSISTANTS","5733 HOPKINS RD","MENTOR","OH","44060-2035","39","3","BEVERLY A DAVIS","PRESIDENT","2162412930","2162412930","2162412930","341055058","619679764","02110702","1","www.cidma.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","187","187","6","0"
"375319","CLEVELAND INSTITUTE OF DENTAL-MEDICAL ASSISTANTS","5564 MAYFIELD RD","LYNDHURST","OH","44124-2928","39","3","BEVERLY A DAVIS","PRESIDENT","2162412930","2162412930","2162412930","341055058","-1","02110701","1","www.cidma.com","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","92","92","6","0"
"375373","KNOX COUNTY CAREER CENTER","308 MARTINSBURG RD","MT VERNON","OH","43050","39","3","Kenneth Boeshart","SUPERVISOR","7403932933107","7403932933","7403932933","-1","097537823","02336300","1","www.Kccc.K12.oh.us","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","88","88","6","1"
"375407","MADISON LOCAL SCHOOLS-MADISON ADULT EDUCATION","600 ESLEY LN","MANSFIELD","OH","44905","39","3","SONJA PLUCK","ADULT DIRECTOR","4195896363","4195896363","4195896363","-1","789344223","03023700","1","madison-richland.k12.oh.us/adulted","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","39","39","6","0"
"375416","REMINGTON COLLEGE","14445 BROADWAY AVE","CLEVELAND","OH","44125-1957","39","3","TODD A ZVAIGZNE","PRESIDENT","2164757520","2164757520","2164757520","710812239","556675536","00777700","1","www.REMINGTONCOLLEGE.EDU","6","2","3","3","1","2","2","40","1","2","2","2","2","40","1","1","A","-2","-2","-2","1","1","1","1","2","657","657","4","1"
"375470","SOUTHWEST GENERAL HEALTH CARE SCHOOL OF MED TECH","18697 BAGLEY RD","MIDDLEBURG HEIGHTS","OH","44130-3497","39","3","L JON SCHURMEIER","CEO PRESIDENT","4408168859NA","4408168859NA","4408168859NA","340753531","-1","01158200","5","-1","8","3","2","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","2","2","5","5","6","0"
"375489","AEC-SOUTHERN OHIO COLLEGE-FINDLAY","1700 FOSTORIA AVE., SUITE 100","FINDLAY","OH","45840","39","3","ROBIN KROUT","DIRECTOR","4194232211","4194232211","4194232211","341055653","782643266","02616200","1","-1","6","2","3","3","1","2","2","40","1","2","2","2","2","40","5","1","A","-2","-2","-2","1","1","1","1","1","401","411","4","0"
"375540","TOLEDO ACADEMY OF BEAUTY CULTURE-EAST","2592 WOODVILLE RD","NORTHWOOD","OH","43619-1444","39","3","LEONARD H ROSENBERG","PRESIDENT","4196937257","4194786660","4194786660","341171873","609822416","02315501","1","-1","6","2","3","4","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","51","71","6","0"
"375559","TOLEDO ACADEMY OF BEAUTY CULTURE-SOUTH","1554 S BYRNE RD GLENBYRNE CTR","TOLEDO","OH","43614-3430","39","3","LEONARD H ROSENBERG","PRESIDENT","4193817218","4194786660","4194786660","341171873","168035517","02541400","1","-1","6","2","3","4","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","82","134","6","0"
"375568","US GRANT JOINT VOCATIONAL SCHOOL","718 West Plane Street","BETHEL","OH","45106","39","3","JEAN GRIDER","ADULT DIRECTOR","5137346222157","5137346222163","5137346222","310838771","089708739","03051500","1","www.grantcareer.com","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","7","1","A","-2","-2","-2","1","1","1","1","1","34","34","6","0"
"375647","CC'S COSMETOLOGY COLLEGE","11630 E 21st St","TULSA","OK","74129","40","6","CHIQUITA CARTER","OWNER","9182349444","9182349444","9182349444","731078234","078382462","02581200","1","www.ccscosmetology.edu","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","1","287","292","6","1"
"375656","CHISHOLM TRAIL TECHNOLOGY CENTER","STATE HIGHWAY 33","OMEGA","OK","73764","40","6","TIMOTHY GEIS","SUPERINTENDENT","4057298324","4057298324","4057298324","731315383","620260901","03051100","1","www.chisholmtrail.com","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","7","1","A","-2","-2","-2","1","1","1","1","2","35","46","6","1"
"375683","GORDON COOPER TECHNOLOGY CENTER","1 JOHN C BRUTON BLVD","SHAWNEE","OK","74804","40","6","BETH LITTLE","SUPERINTENDENT","4052737493264","4052737493212","4052737493257","730773117","039762406","00996800","1","www.gctech.org","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","2","205","248","6","1"
"375692","KIAMICHI TECHNOLOGY CENTER-ATOKA","HWY 3  AND 75 W","ATOKA","OK","74525-0240","40","6","RICKIE THOMPSON","DIRECTOR","5808897321100","5808897321102","5808897321100","-1","042716506","00920405","1","www.kiamichi-atoka.tec.ok.us","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","71","78","6","1"
"375708","KIAMICHI TECHNOLOGY CENTER-DURANT","810 WALDRON RD","DURANT","OK","74701-1904","40","6","ROY DAVIS","DIRECTOR","5809247081","5809247081228","5809247081227","-1","171654064","00920404","1","www.kiamichi-durant.tec.ok.us","4","2","1","4","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","82","99","6","0"
"375717","KIAMICHI TECHNOLOGY CENTER-HUGO","107 S 15TH","HUGO","OK","74743","40","6","Dr. Greg Winters","SUPT","8885676807","5803266491","5803266491","730773342","159299098","00920403","1","www.kavts.tec.ok.us","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","88","93","6","1"
"375726","KIAMICHI TECHNOLOGY CENTER-MCALESTER","301 KIAMICHI DR","MCALESTER","OK","74501","40","6","JIM BEARD","SUPERINTENDENT","9184652323","9184260940233","9184260940226","730773342","120392451","00920401","1","www.kiamichi-mcalester.tec.ok.us","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","208","397","6","0"
"375735","KIAMICHI TECHNOLOGY CENTER-IDABEL","3205 LINCOLN ROAD NE/HWY 70 N","IDABEL","OK","74745","40","6","DR. GREG WINTERS","SUPERINTENDENT","5802867555","5802867555213","5802867555","730773342","096808274","00920402","1","www.Kiamichi-Idabel.tec.ok.us","4","2","1","4","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","1","139","296","6","1"
"375744","KIAMICHI TECHNOLOGY CENTER-POTEAU","1509 S MCKENNA","POTEAU","OK","74953","40","6","Dr. Greg Winters","SUPERINTENDENT","9184652323","9186474525229","9186474525212","730773342","053770640","00920408","1","www.kiamichi-poteau.tec.ok.us","4","2","1","4","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","1","2","286","391","6","1"
"375753","KIAMICHI TECHNOLOGY CENTER-SPIRO","610 SW 3RD","SPIRO","OK","74959","40","6","Dr. Greg Winters","SUPERINTENDENT","9184652323","9189623722","9189623722","730773342","171655665","00920407","1","www.kavts.tec.ok.us","4","2","1","4","1","2","2","0","2","2","2","2","2","-3","7","1","A","-2","-2","-2","1","1","1","1","2","18","20","6","1"
"375762","KIAMICHI TECHNOLOGY CENTER-TALIHINA","HWY 63A & VOTECH DRIVE","TALIHINA","OK","74571","40","6","Dr. Greg Winters","SUPERINTENDENT","9184652323","9185672264","9185672264","730773342","075662163","00920406","1","www.kavts.tec.ok.us","4","2","1","4","1","2","2","0","2","2","2","2","2","-3","7","1","A","-2","-2","-2","1","1","1","1","2","56","66","6","1"
"375841","WESTERN CULINARY INSTITUTE","921 SW Morrison, Suite 400","Portland","OR","97205","41","8","Brian Williams","President","5032232245","5032232245","5032232245","364094425","115292732","03022600","1","wci.edu","6","2","3","3","1","2","2","40","1","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","1285","1285","4","0"
"375878","AMERICAN CENTER FOR TECHNICAL ARTS AND SCIENCES","2375 Welsh Road","PHILADELPHIA","PA","19114-3202","42","2","Thomas Mathew","President","2159699000","2159699000","2159699000","232240195","619356975","02325303","5","-1","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","2","2","","","6","-1"
"375902","CLEARFIELD HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY","809 TURNPIKE AVE","CLEARFIELD","PA","16830-0992","42","2","SANDRA L ALSOP","PROGRAM DIRECTOR","8147682230","8147682230","8147682230","-1","074979683","03050900","3","www.clearfieldhosp.org","5","2","2","4","1","2","2","0","2","2","2","2","2","-3","6","1","A","-2","-2","-2","1","1","1","2","1","11","11","6","0"
"375939","COMPUTER LEARNING NETWORK","2900 FAIRWAY DR","ALTOONA","PA","16602","42","2","Vickie J. Clements","Director","8149445643","8149445643","8149445643","251634983","602707945","03081900","1","www.cln.edu","9","3","3","2","1","2","2","0","2","2","2","2","2","-3","2","1","A","-2","-2","-2","1","1","1","1","1","306","340","6","0"
"375948","DPT BUSINESS SCHOOL","11000 ROOSEVELT BLVD STE 200","PHILADELPHIA","PA","19116-9695","42","2","Kishore Ramanjulu","Chief Operating Officer","2156732275","2156732275","2156732275","232668342","623057197","03031600","1","www.dptschool.com","9","3","3","1","1","2","2","0","2","2","2","2","2","-3","1","1","A","-2","-2","-2","1","1","1","1","2","1743","1743","6","0"
"375966","EASTERN CENTER FOR ARTS AND TECHNOLOGY","3075 TERWOOD RD","WILLOW GROVE","PA","19090","42","2","JOSEPH COLANERI","DIRECTOR","2157844800","2157844835","2157844805","231883375","039026182","02492600","1","www.eastech.org","7","3","1","2","1","2","2","0","2","2","2","2","2","-3","3","1","A","-2","-2","-2","1","1","1","1","2","60","99","6","0"
