unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,"ialias",instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,instsize
"248165","Heads West Kentucky Beauty College","Briarwood Shopping Ctr","Madisonville","KY","42431","21","5","Pat Wilson","Chief Administrator","2708253019","2708253019","2708253019","611174966","602574758","03026200","1","","6","2","3","4","1","2","2","0","2","2","-2","2","2","32","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248192","Jenny Lea Academy of Cosmetology","74  Parkway Plaza Loop","Whitesburg","KY","41858","21","5","Virginia Lewis","President","6065734276","6066338784","6066338784","611055635","166846147","02526100","1","","6","2","3","4","1","2","2","0","2","2","-2","2","2","42","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248305","The Hair Design School","5314 Bardstown Rd","Louisville","KY","40291","21","5","Janet Rowland","CEO","5024990070","5024910077","5024990070","610724891","074081720","01291400","1","HAIRDESIGNSCHOOL.COM","6","2","3","4","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248314","Southeast School of Cosmetology","356 Manchester Sq","Manchester","KY","40962-8700","21","5","Betty S. Roberts","President","6065987901","6065987901","6065987901","611086771","833920549","02560800","1","","6","2","3","4","1","2","2","0","2","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248527","Cloyds Beauty School 3 Inc","2514 Ferrand St","Monroe","LA","71201","22","5","J Rhett Mathieu","Chief Executive Officer","3183883710","3183225465","3183225314","720783046","118632363","02352500","1","cloydsbeautyschool.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248606","Moore Norman Technology Center","4701 12th Avenue NW","Norman","OK","73069-8399","40","6","John Hunter","Superintendent","4053645763","40536457637209","40536457637260","730953949","193662558","01227200","1","www.mntechnology.com","7","3","1","2","1","2","2","0","2","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"248624","Fayette County Area Vocational-Technical School-Practical Nursing Program","175 Georges Fairchance Rd","Uniontown","PA","15401","42","2","Edward Jeffreys","Director of Vocational Education","7244372721","7244372724124","7244372724124","256009917","021608633","00533000","1","www.fayettevo-tech.org","7","3","1","2","1","2","2","0","2","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248633","Franklin County Career and Technology Center","1015 Philadelphia Avenue","Chambersburg","PA","17201","42","2","Kathleen R Hoos","Administrator","7172635667","7172635667","7172635667","251153090","056234248","00791600","1","","7","3","1","2","1","2","2","0","2","2","2","2","2","31","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248660","Reuben-Allen College","120 Center Park Dr","Knoxville","TN","37922-2117","47","5","Ross Badgett","Director","8659660400","8659660400","8656751423","621102424","092328947","02275500","1","www.rosstheboss.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248703","Ogle School of Hair Skin & Nails","720b Arcadia","Hurst","TX","76053","48","6","Amy Newton","School Director","8172849231","8174612500","8886217960","751396055","189970726","02230600","1","www.ogleschool.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"248776","Okefenokee Technical College","1701 Carswell Ave","Waycross","GA","31503","13","5","Gail Thaxton","President","9122876584","9122876584","9122876584","580974519","080101637","00551100","1","www.okefenokeetech.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","","4","2","1","-1","2","1","2","-3","1","2","2"
"248794","Flint River Technical College","1533 Hwy 19 S","Thomaston","GA","30286","13","5","Kathy S. Love","President","7066466148","7066466148","7066466148","580877338","878407717","00561300","1","www.flintrivertech.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","32","1","A","-2","-2","-2","1","1","1","1","1","","4","1","1","-1","2","1","2","-3","2","2","1"
"248846","The Fashion Institute of Design & Merchandising-San Diego","1010 Second Ave","San Diego","CA","92101-4903","6","8","Tonian Hohberg","President","6192352049","6192352049","8002433436","952700597","362276354","01111204","1","FIDM.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","FIDM San Diego","4","10","1","-1","3","1","1","-3","2","2","1"
"248882","National American University-Albuquerque","4775 Indian School Road NE, Suite 200","Albuequerque","NM","87110-3976","35","6","Dr. Jerry Gallentine","President/CEO","5053483700","5053483700","5053483700","460276203","","00405701","1","www.national.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","22","12","-1","5","2","6","-3","2","2","1"
"248925","Tennessee Technology Center at Nashville","100 White Bridge Rd","Nashville","TN","37209","47","5","Johnny W. Williams, Ed.D.","Director","61542555005500","61542555045504","61542555005500","620808901","878927581","00535900","1","www.ttcnashville.edu","4","2","1","4","1","2","2","0","2","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"248934","ECPI College of Technology","5555 Greenwich Rd Ste 300","Virginia Beach","VA","23462","51","5","Mark Dreyfus","President","7576717171","7576717171","7576717171","540799894","945600385","01019800","1","www.ecpi.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","3","14","1","-1","4","1","3","40","2","2","3"
"248943","ECPI Technical College","800 Moorefield Pk Dr","Richmond","VA","23236","51","5","Mark Dreyfus","President","8043305533","8043305533","8043305533","540799894","065416000","02535400","1","www.ecpitech.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","3","14","1","-1","4","1","2","40","2","2","1"
"248970","TESST College of Technology-Alexandria","6315 Bren Mar Dr","Alexandria","VA","22312","51","5","Sheryl Delozier","Director","7033541005","7033541005","7033541005","520859312","161169883","02605900","1","TESST.com","6","2","3","4","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","4","10","1","-1","3","1","1","-3","2","2","1"
"249061","Ms Roberts Academy of Beauty Culture-Villa Park","17 E Park Blvd","Villa Park","IL","60181","17","3","Phil Sparagna","President","7089413880","7089413880","7089413880","343248681","055582134","00793700","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"249140","The Chubb Institute-Jersey City","40 Journal Square, 1st Floor","Jersey City","NJ","07306","34","2","Valeria Yancey","Campus President","2018763800","2018763801","2018763800","221943729","195554886","01085101","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","2"
"249238","Paul Mitchell The School- Houston","744 FM 1960 West  #G","Houston","TX","77090","48","6","Susan Easinsky","Owner","2818931960","2818930980","2818931960","760073694","118103282","02357700","7","","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"249247","ATI Career Training Center","10003 Technology Blvd. West","Dallas","TX","75220-4316","48","6","Michael Ackerman","Executive Director","2149028191","2149028191","2149028191","752060087","151192457","02596600","1","www.aticareertraining.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","4","10","0","-1","4","1","2","-3","2","2","1"
"249566","TDDS Technical Institute","1688 North Pricetown Road, Sr 534","Lake Milton","OH","44429","39","3","Richard A. Rathburn, Jr","President","3305382216","3305382216","3305382216","341127218","","02528300","1","WWW.TDDS.EDU","9","3","3","2","1","2","2","0","2","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"249609","Allied Medical and Technical Institute","166 Slocum Street","Forty Fort","PA","18704-2936","42","2","Ruth L. Brumagin","Director","5702888400","5702888400","5702888400","232318446","147406060","03011500","1","www.Alliedteched.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","4","10","1","-1","4","1","1","40","2","2","1"
"249779","Orleans Technical Institute-Center City Campus","1845 Walnut St. 7th Fl","Philadelphia","PA","19103-4707","42","2","Julia Rosamund","Director","2158541823","2158541822","2158541842","231352118","073763450","02183001","1","www.jevs.org/","5","2","2","3","1","2","2","40","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","Court Reporting Institute","4","9","1","-1","3","1","1","-3","2","2","1"
"250027","Laurel Business Institute","11 East Penn St","Uniontown","PA","15401","42","2","Nancy Decker","President","7244394900","7244394900","7244394900","251499439","139443923","02546200","1","www.laurel.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","23","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","4","1","1","40","2","2","1"
"250072","Antonelli Medical and Professional Institute","1700 Industrial Hwy, Lower Level","Pottstown","PA","19464","42","2","G Michael Orthaus","Director","6103237270","6103237270","6103237270","232657559","173468380","03067000","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250285","Aviation Institute of Maintenance-Philadelphia","3001 Grant Avenue","Philadelphia","PA","19114-1018","42","2","Antionette Levitt","Director","2156767700","2156767700","2156767700","232900403","084769579","03110700","1","www.aviationmaintenance.edu","6","2","3","4","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250407","Sanford-Brown Institute","3600 Horizon Blvd., Suite GL1","Trevose","PA","19053","42","2","Timothy Downs","President","2153554908","2153554908","2153554908","132928594","867738437","02116001","1","www.sbphilly.com","6","2","3","4","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250498","Florida Career Institute Inc","5925 Imperial Parkway, Suite 200","Mulberry","FL","33860","12","5","Duncan Anderson","President and CEO","8636461400","8636461400","8636461400","223047607","826943474","03096300","1","www.FloridaCareerInstitute.edu","9","3","3","2","1","2","2","0","2","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250744","Dorsey Business Schools","31542 Gratiot","Roseville","MI","48066","26","3","Kim Peck","Director","5862963225","2485859204","5862963225","381998422","181599028","00469204","1","www.dorsey.edu","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","Dorsey Schools","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250832","Vermont College of Cosmetology","400 Cornerstone Drive Suite 220","Williston","VT","05495","50","1","Rita Jutras","Director","8028794811","8026543759","8028794811","030215241","093252369","00857500","1","www.vtcollegeofcosmo.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250902","Moler-Pickens Beauty Academy","5955-S Boymel Dr.","Fairfield","OH","45014","39","3","Patty Marquet","Chief Executive Officer","5138745116","5138745116","5138745116","131066617","116231572","02328500","1","","6","2","3","4","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250920","ATI Career Training Center","6351 Boulevard 26, Suite 100","North Richland Hills","TX","76180-1529","48","6","Joe P Mehlmann","Executive Director","8172841141","8172841141","8172841141","752060087","161418686","02596500","1","www.aticareertraining.edu","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"250993","Red River Technology Center","3300 W Bois D Arc","Duncan","OK","73533","40","6","Jerry Morris","Superintendent","5802552903","5802552903","5802552903","730964142","096139613","00531200","1","www.redriver.tec.ok.us","7","3","1","2","1","2","2","0","2","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
"251075","Kaplan Career Institute","5650 Derry St","Harrisburg","PA","17111","42","2","Sherry Rosenberg","Executive Director","7175644112","7175644112","7175644112","952285294","933192833","00491000","1","www.thompson.edu","6","2","3","4","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","4","10","1","-1","4","1","1","40","2","2","1"
"251251","ITT Technical Institute-Newburgh","10999 Stahl Rd","Newburgh","IN","47630","18","3","Dominick DeLorenzo","Director","8128581600","8128581609","8128581600","362061311","094194255","00732700","1","www.itt-tech.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","3","28","-2","-2","-2","2","-2","54","2","2","1"
"251260","Southern Union State Community College","750 Roberts St","Wadley","AL","36276","1","5","Susan Salatto","President","2563952211","25639522115160","25639522115155","630494681","079376349","00104000","1","www.suscc.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","43","1","A","-2","-2","-2","1","1","1","1","1","","4","2","1","-1","3","1","3","40","1","2","2"
"251312","South University","9 Science Court","Columbia","SC","29203","45","5","Anne F Patton","President","8037999082","8037999082","8037999082","582338201","073717795","01303907","1","www.southuniversity.edu","3","1","3","7","1","1","2","20","1","2","-2","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","","3","14","1","-1","3","1","1","40","2","2","1"
"260293","Florida Metropolitan University-Brandon","3924 Coconut Palm Dr","Tampa","FL","33619-1354","12","5","David Splitstone","President","8136210041","8136210041","8136210041","330717605","958296725","00153408","1","www.fmu.edu","3","1","3","7","1","1","2","20","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","3","23","2","10","5","3","6","22","2","2","2"
"260336","Clinton Technical School","602 S. Fifth St.","Clinton","MO","64735","29","4","Richard Wells","Director","6608856101","6608856101","6608856101","446001380","098474158","02497500","1","clinton.k12.mo.us","7","3","1","2","1","2","2","0","2","2","2","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","","6","-3","-3","-3","-3","-3","-3","-3","1","2","1"
